通し番号,popup,遺産名,lat,lon,lat-修正,lon-修正,国,種類,文化遺産,自然遺産,複合遺産,登録年,(ⅰ),(ⅱ),(ⅲ),(ⅳ),(ⅴ),(ⅵ),(ⅶ),(ⅷ),(ⅸ),(ⅹ)
684,イェリング墳墓、ルーン石碑と教会/1994,イェリング墳墓、ルーン石碑と教会,55.75638889,9.42,,,デンマーク王国,文化遺産,1,0,0,1994,0,0,1,0,0,0,0,0,0,0
1143,ノヴォデーヴィチー修道院関連遺産群/2004,ノヴォデーヴィチー修道院関連遺産群,55.72611111,37.55508333,,,ロシア連邦,文化遺産,1,0,0,2004,1,0,0,1,0,1,0,0,0,0
244,ニュー・ラナーク/2001,ニュー・ラナーク,55.66333333,-3.783055556,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,2001,0,1,0,1,0,1,0,0,0,0
1136,コローメンスコエ：昇天教会（ヴォズネセーニエ教会）/1994,コローメンスコエ：昇天教会（ヴォズネセーニエ教会）,55.65555556,37.67388889,,,ロシア連邦,文化遺産,1,0,0,1994,0,1,0,0,0,0,0,0,0,0
687,ロスキレの大聖堂/1995,ロスキレの大聖堂,55.64222222,12.07972222,,,デンマーク王国,文化遺産,1,0,0,1995,0,1,0,1,0,0,0,0,0,0
689,クリスティアンスフェル：モラヴィア教会入植地/2015,クリスティアンスフェル：モラヴィア教会入植地,55.35555556,9.481388889,,,デンマーク王国,文化遺産,1,0,0,2015,0,0,1,1,0,0,0,0,0,0
1109,クルスキー砂洲/2000,クルスキー砂洲,55.27458333,20.96238889,,,リトアニア共和国及びロシア連邦,文化遺産,1,0,0,2000,0,0,0,0,1,0,0,0,0,0
688,ステウンスの崖壁/2014,ステウンスの崖壁,55.26722222,12.42333333,,,デンマーク王国,自然遺産,0,1,0,2014,0,0,0,0,0,0,0,1,0,0
236,ジャイアンツ・コーズウェイとその海岸/1986,ジャイアンツ・コーズウェイとその海岸,55.25,-6.485277778,,,英国（グレートブリテン及び北アイルランド連合王国）,自然遺産,0,1,0,1986,0,0,0,0,0,0,1,1,0,0
252,ローマ帝国の境界線/1987,ローマ帝国の境界線,54.99261111,-2.601,,,英国（グレートブリテン及び北アイルランド連合王国）及びドイツ連邦共和国,文化遺産,1,0,0,1987,0,1,1,1,0,0,0,0,0,0
1151,ボルガルの歴史的考古学的遺産群/2014,ボルガルの歴史的考古学的遺産群,54.97888889,49.05638889,,,ロシア連邦,文化遺産,1,0,0,2014,0,1,0,0,0,1,0,0,0,0
1107,ケルナヴェ古代遺跡（ケルナヴェ文化保護区）/2004,ケルナヴェ古代遺跡（ケルナヴェ文化保護区）,54.88777778,24.83055556,,,リトアニア共和国,文化遺産,1,0,0,2004,0,0,1,1,0,0,0,0,0,0
242,ダラム城と大聖堂/1986,ダラム城と大聖堂,54.77472222,-1.576111111,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1986,0,1,0,1,0,1,0,0,0,0
1108,ビリニュスの歴史地区/1994,ビリニュスの歴史地区,54.68666667,25.29305556,,,リトアニア共和国,文化遺産,1,0,0,1994,0,1,0,1,0,0,0,0,0,0
706,シュトラールズントおよびヴィスマールの歴史地区/2002,シュトラールズントおよびヴィスマールの歴史地区,54.3025,13.08527778,,,ドイツ連邦共和国,文化遺産,1,0,0,2002,0,1,0,1,0,0,0,0,0,0
237,ファウンテンズ修道院の廃墟のあるスタッドリー・ロイヤル公園/1986,ファウンテンズ修道院の廃墟のあるスタッドリー・ロイヤル公園,54.11611111,-1.573055556,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1986,1,0,0,1,0,0,0,0,0,0
975,マルボルクのドイツ騎士修道会の城/1997,マルボルクのドイツ騎士修道会の城,54.04166667,19.03333333,,,ポーランド共和国,文化遺産,1,0,0,1997,0,1,1,1,0,0,0,0,0,0
710,ハンザ都市リューベック/1987,ハンザ都市リューベック,53.86667,10.69167,,,ドイツ連邦共和国,文化遺産,1,0,0,1987,0,0,0,1,0,0,0,0,0,0
240,ソルテア/2001,ソルテア,53.83916667,-1.788333333,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,2001,0,1,0,1,0,0,0,0,0,0
5,ブルー・ナ・ボーニャ：ボイン渓谷の考古遺跡群/1993,ブルー・ナ・ボーニャ：ボイン渓谷の考古遺跡群,53.69166667,-6.45,,,アイルランド,文化遺産,1,0,0,1993,1,0,1,1,0,0,0,0,0,0
728,シュパイヒャーシュタットと、チリハウスのあるコントールハウス地区/2015,シュパイヒャーシュタットと、チリハウスのあるコントールハウス地区,53.54555556,9.999444444,,,ドイツ連邦共和国,文化遺産,1,0,0,2015,0,0,0,1,0,0,0,0,0,0
683,ワッデン海/2009,ワッデン海,53.52861111,8.556111111,,,デンマーク王国、ドイツ連邦共和国、オランダ王国,自然遺産,0,1,0,2009,0,0,0,0,0,0,0,1,1,1
941,ミール城と関連遺産群/2000,ミール城と関連遺産群,53.45108333,26.47272222,,,ベラルーシ共和国,文化遺産,1,0,0,2000,0,1,0,1,0,0,0,0,0,0
940,ネスヴィシにあるラジヴィル家の建築と邸宅および文化関連遺産群/2005,ネスヴィシにあるラジヴィル家の建築と邸宅および文化関連遺産群,53.22277778,26.69138889,,,ベラルーシ共和国,文化遺産,1,0,0,2005,0,1,0,1,0,1,0,0,0,0
1145,バイカル湖/1996,バイカル湖,53.17361111,107.6625,,,ロシア連邦,自然遺産,0,1,0,1996,0,0,0,0,0,0,1,1,1,1
233,グウィネズのエドワード1世王の城郭群/1986,グウィネズのエドワード1世王の城郭群,53.13972222,-4.276944444,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1986,1,0,1,1,0,0,0,0,0,0
715,ブレーメンのマルクト広場にある市庁舎とローラント像/2004,ブレーメンのマルクト広場にある市庁舎とローラント像,53.07597222,8.807472222,,,ドイツ連邦共和国,文化遺産,1,0,0,2004,0,0,1,1,0,1,0,0,0,0
241,ダーウェント峡谷の工場群/2001,ダーウェント峡谷の工場群,53.02888889,-1.488055556,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,2001,0,1,0,1,0,0,0,0,0,0
973,トルンの中世都市/1997,トルンの中世都市,53.01,18.61944444,,,ポーランド共和国,文化遺産,1,0,0,1997,0,1,0,1,0,0,0,0,0,0
250,ポントカサステ水路橋と運河/2009,ポントカサステ水路橋と運河,52.97027778,-3.087777778,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,2009,1,1,0,1,0,0,0,0,0,0
321,Ir.D.F.ヴァウダヘマール：D.F.ヴァウダ技師による蒸気水揚げポンプ場/1998,Ir.D.F.ヴァウダヘマール：D.F.ヴァウダ技師による蒸気水揚げポンプ場,52.84583333,5.678888889,,,オランダ王国,文化遺産,1,0,0,1998,1,1,0,1,0,0,0,0,0,0
320,スホクラントと周辺の干拓地/1995,スホクラントと周辺の干拓地,52.63861111,5.771666667,,,オランダ王国,文化遺産,1,0,0,1995,0,0,1,0,1,0,0,0,0,0
226,アイアンブリッジ峡谷/1986,アイアンブリッジ峡谷,52.62638889,-2.472777778,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1986,1,1,0,1,0,1,0,0,0,0
322,ベームスター干拓地（ドゥローフマーケライ・デ・ベームスター）/1999,ベームスター干拓地（ドゥローフマーケライ・デ・ベームスター）,52.54888889,4.911111111,,,オランダ王国,文化遺産,1,0,0,1999,1,1,0,1,0,0,0,0,0,0
716,ベルリンのムゼウムスインゼル（博物館島）/1999,ベルリンのムゼウムスインゼル（博物館島）,52.51972222,13.39861111,,,ドイツ連邦共和国,文化遺産,1,0,0,1999,0,1,0,1,0,0,0,0,0,0
717,ベルリンのモダニズム公共住宅/2008,ベルリンのモダニズム公共住宅,52.44833333,13.45,,,ドイツ連邦共和国,文化遺産,1,0,0,2008,0,1,0,1,0,0,0,0,0,0
718,ポツダムとベルリンの宮殿と庭園/1990,ポツダムとベルリンの宮殿と庭園,52.4,13.03333333,,,ドイツ連邦共和国,文化遺産,1,0,0,1990,1,1,0,1,0,0,0,0,0,0
317,オランダの水利防衛線群（旧遺産名：アムステルダムの防衛線の要塞）/1996,オランダの水利防衛線群（旧遺産名：アムステルダムの防衛線の要塞）,52.37444444,4.893055556,,,オランダ王国,文化遺産,1,0,0,1996,0,1,0,1,1,0,0,0,0,0
316,アムステルダム中心部：ジンフェルグラハト内部の17世紀の環状運河地区/2010,アムステルダム中心部：ジンフェルグラハト内部の17世紀の環状運河地区,52.365,4.887777778,,,オランダ王国,文化遺産,1,0,0,2010,1,1,0,1,0,0,0,0,0,0
977,ワルシャワの歴史地区/1980,ワルシャワの歴史地区,52.26638889,21.01166667,,,ポーランド共和国,文化遺産,1,0,0,1980,0,1,0,0,0,1,0,0,0,0
712,ヒルデスハイムの聖マリア大聖堂と聖ミヒャエル聖堂/1985,ヒルデスハイムの聖マリア大聖堂と聖ミヒャエル聖堂,52.15277778,9.943888889,,,ドイツ連邦共和国,文化遺産,1,0,0,1985,1,1,1,0,0,0,0,0,0,0
338,スカン・グアイ/1981,スカン・グアイ,52.095,-131.2202778,,,カナダ,文化遺産,1,0,0,1981,0,0,1,0,0,0,0,0,0,0
323,リートフェルト設計のシュレーダー邸/2000,リートフェルト設計のシュレーダー邸,52.08527778,5.147222222,,,オランダ王国,文化遺産,1,0,0,2000,1,1,0,0,0,0,0,0,0,0
695,アールフェルトのファーグス靴型工場/2011,アールフェルトのファーグス靴型工場,51.98361111,9.811111111,,,ドイツ連邦共和国,文化遺産,1,0,0,2011,0,1,0,1,0,0,0,0,0,0
324,ファン・ネレ工場/2014,ファン・ネレ工場,51.92333333,4.418333333,,,オランダ王国,文化遺産,1,0,0,2014,0,1,0,1,0,0,0,0,0,0
722,ランメルスベルク鉱山とゴスラーの歴史地区、ハルツ山地上部の水利システム/1992,ランメルスベルク鉱山とゴスラーの歴史地区、ハルツ山地上部の水利システム,51.89,10.42055556,,,ドイツ連邦共和国,文化遺産,1,0,0,1992,1,1,1,1,0,0,0,0,0,0
319,キンデルダイク-エルスハウトの風車群/1997,キンデルダイク-エルスハウトの風車群,51.8825,4.649444444,,,オランダ王国,文化遺産,1,0,0,1997,1,1,0,1,0,0,0,0,0,0
696,アイスレーベンとヴィッテンベルクのルター記念建造物群/1996,アイスレーベンとヴィッテンベルクのルター記念建造物群,51.86472222,12.65277778,,,ドイツ連邦共和国,文化遺産,1,0,0,1996,0,0,0,1,0,1,0,0,0,0
708,デッサウ・ヴェルリッツの庭園王国/2000,デッサウ・ヴェルリッツの庭園王国,51.8425,12.42083,,,ドイツ連邦共和国,文化遺産,1,0,0,2000,0,1,0,1,0,0,0,0,0,0
248,ブレナム宮殿/1987,ブレナム宮殿,51.84194444,-1.361388889,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1987,0,1,0,1,0,0,0,0,0,0
703,クヴェートリンブルクの旧市街と聖堂参事会教会、城/1994,クヴェートリンブルクの旧市街と聖堂参事会教会、城,51.78333,11.15,,,ドイツ連邦共和国,文化遺産,1,0,0,1994,0,0,0,1,0,0,0,0,0,0
727,コルヴァイの修道院に残るカロリング朝時代の西構えと修道院都市遺構/2014,コルヴァイの修道院に残るカロリング朝時代の西構えと修道院都市遺構,51.77827778,9.41025,,,ドイツ連邦共和国,文化遺産,1,0,0,2014,0,1,1,1,0,0,0,0,0,0
247,ブレナヴォン産業景観/2000,ブレナヴォン産業景観,51.77638889,-3.088055556,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,2000,0,0,1,1,0,0,0,0,0,0
4,スケリッグ・マイケル/1996,スケリッグ・マイケル,51.77194444,-10.53861111,,,アイルランド,文化遺産,1,0,0,1996,0,0,1,1,0,0,0,0,0,0
347,レッド・ベイのバスク人捕鯨基地/2013,レッド・ベイのバスク人捕鯨基地,51.726925,-56.42952222,,,カナダ,文化遺産,1,0,0,2013,0,0,1,1,0,0,0,0,0,0
343,ランス・オー・メドー国立歴史公園/1978,ランス・オー・メドー国立歴史公園,51.57183333,-55.49844444,,,カナダ,文化遺産,1,0,0,1978,0,0,0,0,0,1,0,0,0,0
251,ロンドン塔/1988,ロンドン塔,51.50805556,-0.076111111,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1988,0,1,0,1,0,0,0,0,0,0
227,ウェストミンスター宮殿、ウェストミンスター・アビーとセント・マーガレット教会/1987,ウェストミンスター宮殿、ウェストミンスター・アビーとセント・マーガレット教会,51.5,-0.125,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1987,1,1,0,1,0,0,0,0,0,0
702,エッセンのツォルフェライン炭鉱業遺産群/2001,エッセンのツォルフェライン炭鉱業遺産群,51.49138889,7.046111111,,,ドイツ連邦共和国,文化遺産,1,0,0,2001,0,1,1,0,0,0,0,0,0,0
232,キューの王立植物園/2003,キューの王立植物園,51.48194444,-0.294027778,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,2003,0,1,1,1,0,0,0,0,0,0
230,海事都市グリニッジ/1997,海事都市グリニッジ,51.47777778,0,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1997,1,1,0,1,0,1,0,0,0,0
334,カナディアン・ロッキー山脈国立公園群/1984,カナディアン・ロッキー山脈国立公園群,51.42472222,-116.4797222,,,カナダ,自然遺産,0,1,0,1984,0,0,0,0,0,0,1,1,0,0
245,バースの市街/1987,バースの市街,51.38138889,-2.358611111,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1987,1,1,0,1,0,0,0,0,0,0
726,ヴィルヘルムスヘーエ丘陵公園/2013,ヴィルヘルムスヘーエ丘陵公園,51.31583333,9.393055556,,,ドイツ連邦共和国,文化遺産,1,0,0,2013,0,0,1,1,0,0,0,0,0,0
231,カンタベリー大聖堂、セント・オーガスティン修道院跡とセント・マーティン教会/1988,カンタベリー大聖堂、セント・オーガスティン修道院跡とセント・マーティン教会,51.28,1.083333333,,,英国（グレートブリテン及び北アイルランド連合王国）,文化遺産,1,0,0,1988,1,1,0,0,0,1,0,0,0,0
960,プランタン＝モレトゥスの家屋・工房・博物館とその関連施設/2005,プランタン＝モレトゥスの家屋・工房・博物館とその関連施設,51.21833333,4.397777778,,,ベルギー王国,文化遺産,1,0,0,2005,0,1,1,1,0,1,0,0,0,0
963,ブリュージュの歴史地区/2000,ブリュージュの歴史地区,51.20891667,3.225277778,,,ベルギー王国,文化遺産,1,0,0,2000,0,1,0,1,0,1,0,0,0,0
969,ヴロツワフの百周年記念ホール/2006,ヴロツワフの百周年記念ホール,51.10694722,17.07701389,,,ポーランド共和国,文化遺産,1,0,0,2006,1,1,0,1,0,0,0,0,0,0
976,ヤヴォルとシフィドニツァの平和教会/2001,ヤヴォルとシフィドニツァの平和教会,51.05427778,16.19594444,,,ポーランド共和国,文化遺産,1,0,0,2001,0,0,1,1,0,1,0,0,0,0
961,フランドル地方のベギン会の建物/1998,フランドル地方のベギン会の建物,51.03097222,4.47375,,,ベルギー王国,文化遺産,1,0,0,1998,0,1,1,1,0,0,0,0,0,0
697,ヴァイマール古典主義文化/1998,ヴァイマール古典主義文化,50.9775,11.32861111,,,ドイツ連邦共和国,文化遺産,1,0,0,1998,0,0,1,0,0,1,0,0,0,0
698,バウハウス関連遺産群：ヴァイマールとデッサウ、ベルナウ/1996,バウハウス関連遺産群：ヴァイマールとデッサウ、ベルナウ,50.97477778,11.3295,,,ドイツ連邦共和国,文化遺産,1,0,0,1996,0,1,0,1,0,1,0,0,0,0
704,ケルンの大聖堂/1996,ケルンの大聖堂,50.94111111,6.957222222,,,ドイツ連邦共和国,文化遺産,1,0,0,1996,1,1,0,1,0,0,0,0,0,0
962,ブリュッセルのグラン・プラス/1998,ブリュッセルのグラン・プラス,50.84669444,4.352416667,,,ベルギー王国,文化遺産,1,0,0,1998,0,1,0,1,0,0,0,0,0,0
957,ストックレ邸/2009,ストックレ邸,50.835,4.416111111,,,ベルギー王国,文化遺産,1,0,0,2009,1,1,0,0,0,0,0,0,0,0
956,建築家ヴィクトール・オルタによる主な邸宅（ブリュッセル）/2000,建築家ヴィクトール・オルタによる主な邸宅（ブリュッセル）,50.82805556,4.362222222,,,ベルギー王国,文化遺産,1,0,0,2000,1,1,0,1,0,0,0,0,0,0
714,ブリュールのアウグストゥスブルク城と別邸ファルケンルスト/1984,ブリュールのアウグストゥスブルク城と別邸ファルケンルスト,50.82502778,6.909777778,,,ドイツ連邦共和国,文化遺産,1,0,0,1984,0,1,0,1,0,0,0,0,0,0
694,アーヘンの大聖堂/1978,アーヘンの大聖堂,50.77444444,6.084444444,,,ドイツ連邦共和国,文化遺産,1,0,0,1978,1,1,0,1,0,1,0,0,0,0
339,ダイナソール州立公園/1979,ダイナソール州立公園,50.76777778,-111.4922222,,,カナダ,自然遺産,0,1,0,1979,0,0,0,0,0,0,1,1,0,0
972,ザモシチの旧市街/1992,ザモシチの旧市街,50.71666667,23.26666667,,,ポーランド共和国,文化遺産,1,0,0,1992,0,0,0,1,0,0,0,0,0,0
243,ドーセット及び東デヴォン海岸/2001,ドーセット及び東デヴォン海岸,50.70555556,-2.989888889,,,英国（グレートブリテン及び北アイルランド連合王国）,自然遺産,0,1,0,2001,0,0,0,0,0,0,0,1,0,0
959,トゥルネーのノートル・ダム大聖堂/2000,トゥルネーのノートル・ダム大聖堂,50.60602778,3.38925,,,ベルギー王国,文化遺産,1,0,0,2000,0,1,0,1,0,0,0,0,0,0
964,ラ・ルヴィエールとル・ルー（エノー）の中央運河の4つの閘門とその周辺環境/1998,ラ・ルヴィエールとル・ルー（エノー）の中央運河の4つの閘門とその周辺環境,50.48111111,4.137222222,,,ベルギー王国,文化遺産,1,0,0,1998,0,0,1,1,0,0,0,0,0,0
